Date,Open,High,Low,Close,Volume,stock_name
2024-09-09 00:00:00+05:30,664.0,664.0,651.0,658.5499877929688,5144488,hindalco.ns
2024-09-10 00:00:00+05:30,664.9000244140625,666.7999877929688,653.7000122070312,659.5,3304741,hindalco.ns
2024-09-11 00:00:00+05:30,658.5999755859375,658.5999755859375,645.4000244140625,647.7000122070312,3825823,hindalco.ns
2024-09-12 00:00:00+05:30,658.0,677.9000244140625,651.5,676.2000122070312,8594764,hindalco.ns
2024-09-13 00:00:00+05:30,686.0,686.4000244140625,670.5999755859375,673.25,5977861,hindalco.ns
2024-09-16 00:00:00+05:30,680.0999755859375,687.5499877929688,676.5499877929688,685.1500244140625,4258546,hindalco.ns
2024-09-17 00:00:00+05:30,689.0,692.0,681.0999755859375,683.0,3395470,hindalco.ns
2024-09-18 00:00:00+05:30,685.0,687.9500122070312,673.3499755859375,685.25,3404940,hindalco.ns
2024-09-19 00:00:00+05:30,690.0,690.8499755859375,668.2000122070312,684.2000122070312,5134590,hindalco.ns
2024-09-20 00:00:00+05:30,692.0999755859375,698.7999877929688,688.75,694.4000244140625,9753966,hindalco.ns
2024-09-23 00:00:00+05:30,695.5,698.0,687.9500122070312,690.5499877929688,2808114,hindalco.ns
2024-09-24 00:00:00+05:30,697.5999755859375,719.7000122070312,693.0,717.8499755859375,15201960,hindalco.ns
2024-09-25 00:00:00+05:30,725.0,730.9000244140625,715.5499877929688,718.4500122070312,9525319,hindalco.ns
2024-09-26 00:00:00+05:30,718.4500122070312,736.1500244140625,710.7000122070312,734.6500244140625,10573166,hindalco.ns
2024-09-27 00:00:00+05:30,746.9500122070312,757.7000122070312,742.0999755859375,747.1500244140625,12936973,hindalco.ns
2024-09-30 00:00:00+05:30,750.0,764.4500122070312,749.4500122070312,756.2000122070312,8566640,hindalco.ns
2024-10-01 00:00:00+05:30,755.0,765.5,745.2000122070312,761.5499877929688,4402151,hindalco.ns
2024-10-03 00:00:00+05:30,750.0,772.6500244140625,744.7000122070312,747.3499755859375,4475526,hindalco.ns
2024-07-03 00:00:00+05:30,209.4499969482422,213.9499969482422,205.3300018310547,208.44000244140625,61479249,zomato.ns
2024-07-04 00:00:00+05:30,208.38999938964844,210.2899932861328,206.6999969482422,207.44000244140625,30004307,zomato.ns
2024-07-05 00:00:00+05:30,207.0,208.39999389648438,204.77000427246094,207.57000732421875,29681228,zomato.ns
2024-07-08 00:00:00+05:30,208.25,210.0,206.0,207.92999267578125,18260120,zomato.ns
2024-07-09 00:00:00+05:30,207.8000030517578,214.0,206.61000061035156,212.55999755859375,39312576,zomato.ns
2024-07-10 00:00:00+05:30,213.0,213.38999938964844,205.74000549316406,211.3699951171875,29852043,zomato.ns
2024-07-11 00:00:00+05:30,211.47000122070312,218.9499969482422,211.3699951171875,217.13999938964844,45769091,zomato.ns
2024-07-12 00:00:00+05:30,219.0,223.25,217.0500030517578,222.47000122070312,45580868,zomato.ns
2024-07-15 00:00:00+05:30,225.0,232.0,225.0,229.14999389648438,51203051,zomato.ns
2024-07-16 00:00:00+05:30,230.0,230.35000610351562,215.3000030517578,217.49000549316406,44681031,zomato.ns
2024-07-18 00:00:00+05:30,217.75,221.39999389648438,210.25,220.6199951171875,58537673,zomato.ns
2024-07-19 00:00:00+05:30,217.99000549316406,220.49000549316406,213.6699981689453,218.88999938964844,39257871,zomato.ns
2024-07-22 00:00:00+05:30,214.0,222.19000244140625,214.0,221.66000366210938,33701488,zomato.ns
2024-07-23 00:00:00+05:30,222.5,223.72000122070312,207.0,217.91000366210938,36589825,zomato.ns
2024-07-24 00:00:00+05:30,217.85000610351562,225.5,215.60000610351562,223.49000549316406,32358784,zomato.ns
2024-07-25 00:00:00+05:30,221.0,223.97000122070312,216.9499969482422,219.30999755859375,26124437,zomato.ns
2024-07-26 00:00:00+05:30,219.0,226.6199951171875,216.85000610351562,224.6199951171875,35693966,zomato.ns
2024-07-29 00:00:00+05:30,226.6199951171875,229.4600067138672,224.10000610351562,226.88999938964844,40644424,zomato.ns
2024-07-30 00:00:00+05:30,226.9499969482422,231.1999969482422,225.11000061035156,227.1300048828125,39378466,zomato.ns
2024-07-31 00:00:00+05:30,227.61000061035156,230.13999938964844,226.0500030517578,229.4499969482422,25009969,zomato.ns
2024-08-01 00:00:00+05:30,231.0,238.0,228.0,234.08999633789062,87888742,zomato.ns
2024-08-02 00:00:00+05:30,244.5,278.70001220703125,243.0,262.3399963378906,389060620,zomato.ns
2024-08-05 00:00:00+05:30,254.0,265.54998779296875,249.0,256.2900085449219,156106218,zomato.ns
2024-08-06 00:00:00+05:30,265.8999938964844,275.0,247.1999969482422,249.0800018310547,143459602,zomato.ns
2024-08-07 00:00:00+05:30,261.5299987792969,267.6000061035156,251.80999755859375,265.6700134277344,127379201,zomato.ns
2024-08-08 00:00:00+05:30,265.0,267.5,260.0,265.5899963378906,57917059,zomato.ns
2024-08-09 00:00:00+05:30,267.7300109863281,272.8999938964844,265.54998779296875,267.0899963378906,52601958,zomato.ns
2024-08-12 00:00:00+05:30,263.5,266.489990234375,261.3500061035156,263.42999267578125,33514964,zomato.ns
2024-08-13 00:00:00+05:30,265.0,265.3999938964844,256.0,257.0799865722656,26127109,zomato.ns
2024-08-14 00:00:00+05:30,260.29998779296875,264.5,255.5,260.1400146484375,41735068,zomato.ns
2024-08-16 00:00:00+05:30,260.70001220703125,266.20001220703125,257.010009765625,264.42999267578125,42932761,zomato.ns
2024-08-19 00:00:00+05:30,278.0,280.8999938964844,261.0,262.1700134277344,80435895,zomato.ns
2024-08-20 00:00:00+05:30,262.0,264.45001220703125,258.25,263.1199951171875,132396556,zomato.ns
2024-08-21 00:00:00+05:30,263.1199951171875,264.45001220703125,259.0,260.0299987792969,38605742,zomato.ns
2024-08-22 00:00:00+05:30,264.0,267.0,256.010009765625,257.9599914550781,73893288,zomato.ns
2024-08-23 00:00:00+05:30,260.4100036621094,269.8999938964844,258.30999755859375,262.6499938964844,102220794,zomato.ns
2024-08-26 00:00:00+05:30,263.79998779296875,264.4200134277344,258.1000061035156,259.3900146484375,36184864,zomato.ns
2024-08-27 00:00:00+05:30,260.75,261.3999938964844,255.39999389648438,256.04998779296875,31816706,zomato.ns
2024-08-28 00:00:00+05:30,257.0,257.739990234375,252.14999389648438,253.0399932861328,28603253,zomato.ns
2024-08-29 00:00:00+05:30,254.77999877929688,256.3500061035156,248.50999450683594,252.33999633789062,37767471,zomato.ns
2024-08-30 00:00:00+05:30,253.5,255.4499969482422,248.80999755859375,250.52999877929688,50157287,zomato.ns
2024-09-02 00:00:00+05:30,252.0,252.3000030517578,241.85000610351562,244.4499969482422,55833057,zomato.ns
2024-09-03 00:00:00+05:30,246.75,252.9499969482422,245.39999389648438,247.6999969482422,66538683,zomato.ns
2024-09-04 00:00:00+05:30,244.4499969482422,245.0,240.39999389648438,242.85000610351562,58762234,zomato.ns
2024-09-05 00:00:00+05:30,248.0500030517578,261.6000061035156,246.0,254.85000610351562,115627516,zomato.ns
2024-09-06 00:00:00+05:30,255.0,262.1499938964844,254.25,259.95001220703125,75700809,zomato.ns
2024-09-09 00:00:00+05:30,260.0,265.0,256.29998779296875,263.20001220703125,58534619,zomato.ns
2024-09-10 00:00:00+05:30,265.8500061035156,270.29998779296875,259.54998779296875,267.70001220703125,68658961,zomato.ns
2024-09-11 00:00:00+05:30,268.25,281.5,268.1000061035156,271.75,121883781,zomato.ns
2024-09-12 00:00:00+05:30,276.29998779296875,286.0,274.29998779296875,283.8999938964844,101691858,zomato.ns
2024-09-13 00:00:00+05:30,285.3999938964844,286.45001220703125,271.1000061035156,272.8999938964844,82150759,zomato.ns
2024-09-16 00:00:00+05:30,274.5,282.0,269.20001220703125,277.70001220703125,47792145,zomato.ns
2024-09-17 00:00:00+05:30,277.6499938964844,278.0,270.0,270.75,33515464,zomato.ns
2024-09-18 00:00:00+05:30,270.6499938964844,277.8500061035156,269.8999938964844,275.8500061035156,30225926,zomato.ns
